shapeID,city,shapeGroup,date,avg_rad,cf_cvg,n_pixels,area_km2
VNM-ADM2-015,Hanoi,VNM,2019-07-01,5.0408,5,78,18.33
VNM-ADM2-015,Hanoi,VNM,2019-08-01,4.6763,6,78,18.33
VNM-ADM2-015,Hanoi,VNM,2019-09-01,4.8571,3,78,18.33
VNM-ADM2-015,Hanoi,VNM,2019-10-01,5.1458,13,78,18.33
VNM-ADM2-015,Hanoi,VNM,2019-11-01,4.7325,10,78,18.33
VNM-ADM2-015,Hanoi,VNM,2019-12-01,5.067,14,78,18.33
VNM-ADM2-015,Hanoi,VNM,2020-01-01,4.8957,21,78,18.33
VNM-ADM2-015,Hanoi,VNM,2020-02-01,4.7055,13,78,18.33
VNM-ADM2-015,Hanoi,VNM,2020-03-01,4.5928,8,78,18.33
VNM-ADM2-015,Hanoi,VNM,2020-04-01,4.3672,13,78,18.33
VNM-ADM2-015,Hanoi,VNM,2020-05-01,4.2456,12,78,18.33
VNM-ADM2-015,Hanoi,VNM,2020-06-01,4.1881,8,78,18.33
VNM-ADM2-015,Hanoi,VNM,2020-07-01,3.5271,3,78,18.33
VNM-ADM2-015,Hanoi,VNM,2020-08-01,3.8454,4,78,18.33
VNM-ADM2-015,Hanoi,VNM,2020-09-01,5.1865,9,78,18.33
VNM-ADM2-015,Hanoi,VNM,2020-10-01,4.745,11,78,18.33
VNM-ADM2-015,Hanoi,VNM,2020-11-01,5.0605,12,78,18.33
VNM-ADM2-015,Hanoi,VNM,2020-12-01,4.6186,10,78,18.33
VNM-ADM2-015,Hanoi,VNM,2021-01-01,5.0824,15,78,18.33
VNM-ADM2-015,Hanoi,VNM,2021-02-01,5.9182,13,78,18.33
VNM-ADM2-015,Hanoi,VNM,2021-03-01,4.8674,7,78,18.33
VNM-ADM2-015,Hanoi,VNM,2021-04-01,5.5119,15,78,18.33
VNM-ADM2-015,Hanoi,VNM,2021-05-01,5.4195,12,78,18.33
VNM-ADM2-015,Hanoi,VNM,2021-06-01,5.5198,11,78,18.33
VNM-ADM2-015,Hanoi,VNM,2021-07-01,5.0702,3,78,18.33
VNM-ADM2-015,Hanoi,VNM,2021-08-01,4.529,7,78,18.33
VNM-ADM2-015,Hanoi,VNM,2021-09-01,,0,78,18.33
VNM-ADM2-015,Hanoi,VNM,2021-10-01,4.9208,16,78,18.33
VNM-ADM2-015,Hanoi,VNM,2021-11-01,4.7007,15,78,18.33
VNM-ADM2-015,Hanoi,VNM,2021-12-01,5.1305,11,78,18.33
VNM-ADM2-015,Hanoi,VNM,2022-01-01,5.6163,15,78,18.33
VNM-ADM2-015,Hanoi,VNM,2022-02-01,5.316,17,78,18.33
VNM-ADM2-015,Hanoi,VNM,2022-03-01,5.5664,14,78,18.33
VNM-ADM2-015,Hanoi,VNM,2022-04-01,5.403,20,78,18.33
VNM-ADM2-015,Hanoi,VNM,2022-05-01,5.548,13,78,18.33
VNM-ADM2-015,Hanoi,VNM,2022-06-01,5.7306,6,78,18.33
VNM-ADM2-015,Hanoi,VNM,2022-07-01,5.216,3,78,18.33
VNM-ADM2-015,Hanoi,VNM,2022-08-01,5.5209,7,78,18.33
VNM-ADM2-015,Hanoi,VNM,2022-09-01,4.8847,10,78,18.33
VNM-ADM2-015,Hanoi,VNM,2022-10-01,5.235,14,78,18.33
VNM-ADM2-015,Hanoi,VNM,2022-11-01,5.4389,27,78,18.33
VNM-ADM2-015,Hanoi,VNM,2022-12-01,4.9585,16,78,18.33
VNM-ADM2-015,Hanoi,VNM,2023-01-01,5.2373,10,78,18.33
VNM-ADM2-015,Hanoi,VNM,2023-02-01,5.8674,13,78,18.33
VNM-ADM2-015,Hanoi,VNM,2023-03-01,5.3642,11,78,18.33
VNM-ADM2-015,Hanoi,VNM,2023-04-01,6.2159,17,78,18.33
VNM-ADM2-015,Hanoi,VNM,2023-05-01,5.5367,12,78,18.33
VNM-ADM2-015,Hanoi,VNM,2023-06-01,5.5529,9,78,18.33
VNM-ADM2-015,Hanoi,VNM,2023-07-01,5.9455,5,78,18.33
VNM-ADM2-015,Hanoi,VNM,2023-08-01,5.6753,7,78,18.33
VNM-ADM2-015,Hanoi,VNM,2023-09-01,5.7923,6,78,18.33
VNM-ADM2-015,Hanoi,VNM,2023-10-01,5.1928,14,78,18.33
VNM-ADM2-015,Hanoi,VNM,2023-11-01,5.3213,11,78,18.33
VNM-ADM2-015,Hanoi,VNM,2023-12-01,5.785,16,78,18.33
VNM-ADM2-015,Hanoi,VNM,2024-01-01,5.7281,9,78,18.33
VNM-ADM2-015,Hanoi,VNM,2024-02-01,5.7661,13,78,18.33
VNM-ADM2-015,Hanoi,VNM,2024-03-01,6.0821,11,78,18.33
VNM-ADM2-015,Hanoi,VNM,2024-04-01,5.6527,10,78,18.33
VNM-ADM2-015,Hanoi,VNM,2024-05-01,5.7749,17,78,18.33
VNM-ADM2-015,Hanoi,VNM,2024-06-01,6.9217,10,78,18.33
VNM-ADM2-015,Hanoi,VNM,2024-07-01,5.3356,4,78,18.33
VNM-ADM2-015,Hanoi,VNM,2024-08-01,5.8819,5,78,18.33
VNM-ADM2-015,Hanoi,VNM,2024-09-01,5.3029,8,78,18.33
VNM-ADM2-015,Hanoi,VNM,2024-10-01,5.7638,12,78,18.33
VNM-ADM2-015,Hanoi,VNM,2024-11-01,5.7405,12,78,18.33
VNM-ADM2-015,Hanoi,VNM,2024-12-01,5.7214,15,78,18.33
VNM-ADM2-016,Hanoi,VNM,2019-01-01,16.1174,16,42,9.86
VNM-ADM2-016,Hanoi,VNM,2019-02-01,14.1094,13,42,9.86
VNM-ADM2-016,Hanoi,VNM,2019-03-01,15.9437,18,42,9.86
VNM-ADM2-016,Hanoi,VNM,2019-04-01,16.9715,12,42,9.86
VNM-ADM2-016,Hanoi,VNM,2019-05-01,15.3936,11,42,9.86
VNM-ADM2-016,Hanoi,VNM,2019-06-01,15.0212,6,42,9.86
VNM-ADM2-016,Hanoi,VNM,2019-07-01,15.6495,7,42,9.86
VNM-ADM2-016,Hanoi,VNM,2019-08-01,14.0241,9,42,9.86
VNM-ADM2-016,Hanoi,VNM,2019-09-01,14.0847,4,42,9.86
VNM-ADM2-016,Hanoi,VNM,2019-10-01,14.2143,16,42,9.86
VNM-ADM2-016,Hanoi,VNM,2019-11-01,14.4392,10,42,9.86
VNM-ADM2-016,Hanoi,VNM,2019-12-01,14.8261,12,42,9.86
VNM-ADM2-016,Hanoi,VNM,2020-01-01,15.4426,9,42,9.86
VNM-ADM2-016,Hanoi,VNM,2020-02-01,15.5705,11,42,9.86
VNM-ADM2-016,Hanoi,VNM,2020-03-01,16.2641,17,42,9.86
VNM-ADM2-016,Hanoi,VNM,2020-04-01,13.2386,14,42,9.86
VNM-ADM2-016,Hanoi,VNM,2020-05-01,11.7845,14,42,9.86
VNM-ADM2-016,Hanoi,VNM,2020-06-01,12.0736,4,42,9.86
VNM-ADM2-016,Hanoi,VNM,2020-07-01,11.3733,4,42,9.86
VNM-ADM2-016,Hanoi,VNM,2020-08-01,11.849,4,42,9.86
VNM-ADM2-016,Hanoi,VNM,2020-09-01,,0,42,9.86
VNM-ADM2-016,Hanoi,VNM,2020-10-01,15.7656,18,42,9.86
VNM-ADM2-016,Hanoi,VNM,2020-11-01,14.9094,9,42,9.86
VNM-ADM2-016,Hanoi,VNM,2020-12-01,14.5747,15,42,9.86
VNM-ADM2-016,Hanoi,VNM,2021-01-01,17.18,15,42,9.86
VNM-ADM2-016,Hanoi,VNM,2021-02-01,17.3309,15,42,9.86
VNM-ADM2-016,Hanoi,VNM,2021-03-01,14.6411,12,42,9.86
VNM-ADM2-016,Hanoi,VNM,2021-04-01,17.8118,12,42,9.86
VNM-ADM2-016,Hanoi,VNM,2021-05-01,16.9509,12,42,9.86
VNM-ADM2-016,Hanoi,VNM,2021-06-01,17.9204,7,42,9.86
VNM-ADM2-016,Hanoi,VNM,2021-07-01,16.2623,12,42,9.86
VNM-ADM2-016,Hanoi,VNM,2021-08-01,15.0637,9,42,9.86
VNM-ADM2-016,Hanoi,VNM,2021-09-01,17.3774,6,42,9.86
VNM-ADM2-016,Hanoi,VNM,2021-10-01,15.756,7,42,9.86
VNM-ADM2-016,Hanoi,VNM,2021-11-01,17.201,20,42,9.86
VNM-ADM2-016,Hanoi,VNM,2021-12-01,14.8851,8,42,9.86
VNM-ADM2-016,Hanoi,VNM,2022-01-01,17.2346,19,42,9.86
VNM-ADM2-016,Hanoi,VNM,2022-02-01,17.7296,12,42,9.86
VNM-ADM2-016,Hanoi,VNM,2022-03-01,19.3393,21,42,9.86
VNM-ADM2-016,Hanoi,VNM,2022-04-01,17.5515,20,42,9.86
VNM-ADM2-016,Hanoi,VNM,2022-05-01,17.9009,10,42,9.86
VNM-ADM2-016,Hanoi,VNM,2022-06-01,18.5194,4,42,9.86
VNM-ADM2-016,Hanoi,VNM,2022-07-01,15.2558,12,42,9.86
VNM-ADM2-016,Hanoi,VNM,2022-08-01,16.2349,8,42,9.86
VNM-ADM2-016,Hanoi,VNM,2022-09-01,15.9869,7,42,9.86
VNM-ADM2-016,Hanoi,VNM,2022-10-01,15.8835,17,42,9.86
VNM-ADM2-016,Hanoi,VNM,2022-11-01,16.2714,15,42,9.86
VNM-ADM2-016,Hanoi,VNM,2022-12-01,17.2609,9,42,9.86
VNM-ADM2-016,Hanoi,VNM,2023-01-01,15.829,13,42,9.86
VNM-ADM2-016,Hanoi,VNM,2023-02-01,15.1825,19,42,9.86
VNM-ADM2-016,Hanoi,VNM,2023-03-01,19.4298,9,42,9.86
VNM-ADM2-016,Hanoi,VNM,2023-04-01,17.9664,16,42,9.86
VNM-ADM2-016,Hanoi,VNM,2023-05-01,17.2963,10,42,9.86
VNM-ADM2-016,Hanoi,VNM,2023-06-01,15.9052,6,42,9.86
VNM-ADM2-016,Hanoi,VNM,2023-07-01,17.0667,6,42,9.86
VNM-ADM2-016,Hanoi,VNM,2023-08-01,19.3857,10,42,9.86
VNM-ADM2-016,Hanoi,VNM,2023-09-01,17.5118,1,42,9.86
VNM-ADM2-016,Hanoi,VNM,2023-10-01,17.704,18,42,9.86
VNM-ADM2-016,Hanoi,VNM,2023-11-01,18.5501,24,42,9.86
VNM-ADM2-016,Hanoi,VNM,2023-12-01,17.6534,19,42,9.86
VNM-ADM2-016,Hanoi,VNM,2024-01-01,16.4245,14,42,9.86
VNM-ADM2-016,Hanoi,VNM,2024-02-01,16.602,13,42,9.86
VNM-ADM2-016,Hanoi,VNM,2024-03-01,20.281,15,42,9.86
VNM-ADM2-016,Hanoi,VNM,2024-04-01,19.4849,14,42,9.86
VNM-ADM2-016,Hanoi,VNM,2024-05-01,17.5616,10,42,9.86
VNM-ADM2-016,Hanoi,VNM,2024-06-01,17.3962,3,42,9.86
VNM-ADM2-016,Hanoi,VNM,2024-07-01,18.5146,14,42,9.86
VNM-ADM2-016,Hanoi,VNM,2024-08-01,18.2724,7,42,9.86
VNM-ADM2-016,Hanoi,VNM,2024-09-01,17.3782,7,42,9.86
VNM-ADM2-016,Hanoi,VNM,2024-10-01,17.9257,10,42,9.86
VNM-ADM2-016,Hanoi,VNM,2024-11-01,18.7797,13,42,9.86
VNM-ADM2-016,Hanoi,VNM,2024-12-01,18.1582,10,42,9.86
VNM-ADM2-017,Hanoi,VNM,2019-01-01,4.1274,9,17,3.96
VNM-ADM2-017,Hanoi,VNM,2019-02-01,4.9928,15,17,3.96
VNM-ADM2-017,Hanoi,VNM,2019-03-01,4.8926,12,17,3.96
VNM-ADM2-017,Hanoi,VNM,2019-04-01,4.5795,14,17,3.96
VNM-ADM2-017,Hanoi,VNM,2019-05-01,4.045,22,17,3.96
VNM-ADM2-017,Hanoi,VNM,2019-06-01,4.2287,2,17,3.96
VNM-ADM2-017,Hanoi,VNM,2019-07-01,4.7294,9,17,3.96
VNM-ADM2-017,Hanoi,VNM,2019-08-01,4.1638,7,17,3.96
VNM-ADM2-017,Hanoi,VNM,2019-09-01,4.7326,4,17,3.96
VNM-ADM2-017,Hanoi,VNM,2019-10-01,4.1791,13,17,3.96
VNM-ADM2-017,Hanoi,VNM,2019-11-01,4.5823,21,17,3.96
VNM-ADM2-017,Hanoi,VNM,2019-12-01,4.2175,14,17,3.96
VNM-ADM2-017,Hanoi,VNM,2020-01-01,4.2155,14,17,3.96
VNM-ADM2-017,Hanoi,VNM,2020-02-01,4.5445,22,17,3.96
VNM-ADM2-017,Hanoi,VNM,2020-03-01,4.6612,11,17,3.96
VNM-ADM2-017,Hanoi,VNM,2020-04-01,3.7575,14,17,3.96
VNM-ADM2-017,Hanoi,VNM,2020-05-01,4.374,11,17,3.96
VNM-ADM2-017,Hanoi,VNM,2020-06-01,3.6192,4,17,3.96
VNM-ADM2-017,Hanoi,VNM,2020-07-01,3.6459,2,17,3.96
VNM-ADM2-017,Hanoi,VNM,2020-08-01,3.6314,12,17,3.96
VNM-ADM2-017,Hanoi,VNM,2020-09-01,3.8734,8,17,3.96
VNM-ADM2-017,Hanoi,VNM,2020-10-01,4.6707,11,17,3.96
VNM-ADM2-017,Hanoi,VNM,2020-11-01,4.2692,17,17,3.96
VNM-ADM2-017,Hanoi,VNM,2020-12-01,4.1896,11,17,3.96
VNM-ADM2-017,Hanoi,VNM,2021-01-01,4.4326,9,17,3.96
VNM-ADM2-017,Hanoi,VNM,2021-02-01,4.1925,13,17,3.96
VNM-ADM2-017,Hanoi,VNM,2021-03-01,5.2366,11,17,3.96
VNM-ADM2-017,Hanoi,VNM,2021-04-01,4.7049,16,17,3.96
VNM-ADM2-017,Hanoi,VNM,2021-05-01,5.1905,12,17,3.96
VNM-ADM2-017,Hanoi,VNM,2021-06-01,4.9244,6,17,3.96
VNM-ADM2-017,Hanoi,VNM,2021-07-01,4.9492,4,17,3.96
VNM-ADM2-017,Hanoi,VNM,2021-08-01,4.162,14,17,3.96
VNM-ADM2-017,Hanoi,VNM,2021-09-01,4.6614,5,17,3.96
VNM-ADM2-017,Hanoi,VNM,2021-10-01,4.327,7,17,3.96
VNM-ADM2-017,Hanoi,VNM,2021-11-01,4.52,13,17,3.96
VNM-ADM2-017,Hanoi,VNM,2021-12-01,4.8631,19,17,3.96
VNM-ADM2-017,Hanoi,VNM,2022-01-01,4.5175,17,17,3.96
VNM-ADM2-017,Hanoi,VNM,2022-02-01,4.7429,17,17,3.96
VNM-ADM2-017,Hanoi,VNM,2022-03-01,5.1749,10,17,3.96
VNM-ADM2-017,Hanoi,VNM,2022-04-01,5.2797,19,17,3.96
VNM-ADM2-017,Hanoi,VNM,2022-05-01,5.2216,12,17,3.96
VNM-ADM2-017,Hanoi,VNM,2022-06-01,5.0859,10,17,3.96
VNM-ADM2-017,Hanoi,VNM,2022-07-01,5.114,5,17,3.96
VNM-ADM2-017,Hanoi,VNM,2022-08-01,4.6633,3,17,3.96
VNM-ADM2-017,Hanoi,VNM,2022-09-01,5.267,8,17,3.96
VNM-ADM2-017,Hanoi,VNM,2022-10-01,4.4091,18,17,3.96
VNM-ADM2-017,Hanoi,VNM,2022-11-01,4.848,8,17,3.96
VNM-ADM2-017,Hanoi,VNM,2022-12-01,5.4497,8,17,3.96
VNM-ADM2-017,Hanoi,VNM,2023-01-01,4.9433,5,17,3.96
VNM-ADM2-017,Hanoi,VNM,2023-02-01,5.104,16,17,3.96
VNM-ADM2-017,Hanoi,VNM,2023-03-01,5.6283,14,17,3.96
VNM-ADM2-017,Hanoi,VNM,2023-04-01,4.8193,16,17,3.96
VNM-ADM2-017,Hanoi,VNM,2023-05-01,5.0838,15,17,3.96
VNM-ADM2-017,Hanoi,VNM,2023-06-01,4.9279,9,17,3.96
VNM-ADM2-017,Hanoi,VNM,2023-07-01,4.978,3,17,3.96
VNM-ADM2-017,Hanoi,VNM,2023-08-01,5.2702,8,17,3.96
VNM-ADM2-017,Hanoi,VNM,2023-09-01,5.1488,6,17,3.96
VNM-ADM2-017,Hanoi,VNM,2023-10-01,4.9941,13,17,3.96
VNM-ADM2-017,Hanoi,VNM,2023-11-01,4.9718,11,17,3.96
VNM-ADM2-017,Hanoi,VNM,2023-12-01,4.7893,9,17,3.96
VNM-ADM2-017,Hanoi,VNM,2024-01-01,4.9305,11,17,3.96
VNM-ADM2-017,Hanoi,VNM,2024-02-01,4.9889,12,17,3.96
VNM-ADM2-017,Hanoi,VNM,2024-03-01,5.5231,10,17,3.96
VNM-ADM2-017,Hanoi,VNM,2024-04-01,5.836,15,17,3.96
VNM-ADM2-017,Hanoi,VNM,2024-05-01,4.9838,16,17,3.96
VNM-ADM2-017,Hanoi,VNM,2024-06-01,4.9303,6,17,3.96
VNM-ADM2-017,Hanoi,VNM,2024-07-01,5.3907,2,17,3.96
VNM-ADM2-017,Hanoi,VNM,2024-08-01,5.3093,3,17,3.96
VNM-ADM2-017,Hanoi,VNM,2024-09-01,5.206,6,17,3.96
VNM-ADM2-017,Hanoi,VNM,2024-10-01,5.2766,14,17,3.96
VNM-ADM2-017,Hanoi,VNM,2024-11-01,4.8712,18,17,3.96
VNM-ADM2-017,Hanoi,VNM,2024-12-01,4.9527,19,17,3.96
VNM-ADM2-018,Hanoi,VNM,2019-01-01,8.7261,14,37,8.61
VNM-ADM2-018,Hanoi,VNM,2019-02-01,9.2904,5,37,8.61
VNM-ADM2-018,Hanoi,VNM,2019-03-01,9.4555,11,37,8.61
VNM-ADM2-018,Hanoi,VNM,2019-04-01,9.111,11,37,8.61
VNM-ADM2-018,Hanoi,VNM,2019-05-01,9.8405,14,37,8.61
VNM-ADM2-018,Hanoi,VNM,2019-06-01,9.8118,5,37,8.61
VNM-ADM2-018,Hanoi,VNM,2019-07-01,9.729,5,37,8.61
VNM-ADM2-018,Hanoi,VNM,2019-08-01,8.5471,8,37,8.61
VNM-ADM2-018,Hanoi,VNM,2019-09-01,8.9677,2,37,8.61
VNM-ADM2-018,Hanoi,VNM,2019-10-01,9.9954,12,37,8.61
VNM-ADM2-018,Hanoi,VNM,2019-11-01,9.8466,6,37,8.61
VNM-ADM2-018,Hanoi,VNM,2019-12-01,9.5263,12,37,8.61
VNM-ADM2-018,Hanoi,VNM,2020-01-01,8.9258,18,37,8.61
VNM-ADM2-018,Hanoi,VNM,2020-02-01,9.9856,12,37,8.61
VNM-ADM2-018,Hanoi,VNM,2020-03-01,10.6651,19,37,8.61
VNM-ADM2-018,Hanoi,VNM,2020-04-01,8.1649,18,37,8.61
VNM-ADM2-018,Hanoi,VNM,2020-05-01,7.8635,14,37,8.61
VNM-ADM2-018,Hanoi,VNM,2020-06-01,8.2283,6,37,8.61
VNM-ADM2-018,Hanoi,VNM,2020-07-01,6.9218,8,37,8.61
VNM-ADM2-018,Hanoi,VNM,2020-08-01,8.0217,7,37,8.61
VNM-ADM2-018,Hanoi,VNM,2020-09-01,9.2239,11,37,8.61
VNM-ADM2-018,Hanoi,VNM,2020-10-01,9.738,17,37,8.61
VNM-ADM2-018,Hanoi,VNM,2020-11-01,9.7047,15,37,8.61
VNM-ADM2-018,Hanoi,VNM,2020-12-01,9.9562,14,37,8.61
VNM-ADM2-018,Hanoi,VNM,2021-01-01,9.8117,16,37,8.61
VNM-ADM2-018,Hanoi,VNM,2021-02-01,10.7644,19,37,8.61
VNM-ADM2-018,Hanoi,VNM,2021-03-01,10.8393,18,37,8.61
VNM-ADM2-018,Hanoi,VNM,2021-04-01,10.6066,12,37,8.61
VNM-ADM2-018,Hanoi,VNM,2021-05-01,10.4865,11,37,8.61
VNM-ADM2-018,Hanoi,VNM,2021-06-01,10.7962,7,37,8.61
VNM-ADM2-018,Hanoi,VNM,2021-07-01,10.7925,4,37,8.61
VNM-ADM2-018,Hanoi,VNM,2021-08-01,10.9936,5,37,8.61
VNM-ADM2-018,Hanoi,VNM,2021-09-01,10.2394,7,37,8.61
VNM-ADM2-018,Hanoi,VNM,2021-10-01,10.8564,15,37,8.61
VNM-ADM2-018,Hanoi,VNM,2021-11-01,10.6383,12,37,8.61
VNM-ADM2-018,Hanoi,VNM,2021-12-01,10.0788,17,37,8.61
VNM-ADM2-018,Hanoi,VNM,2022-01-01,10.4284,8,37,8.61
VNM-ADM2-018,Hanoi,VNM,2022-02-01,10.5885,10,37,8.61
VNM-ADM2-018,Hanoi,VNM,2022-03-01,10.6653,10,37,8.61
VNM-ADM2-018,Hanoi,VNM,2022-04-01,10.7483,8,37,8.61
VNM-ADM2-018,Hanoi,VNM,2022-05-01,12.3335,8,37,8.61
VNM-ADM2-018,Hanoi,VNM,2022-06-01,10.3257,7,37,8.61
VNM-ADM2-018,Hanoi,VNM,2022-07-01,11.5203,9,37,8.61
VNM-ADM2-018,Hanoi,VNM,2022-08-01,11.5389,12,37,8.61
VNM-ADM2-018,Hanoi,VNM,2022-09-01,10.6077,13,37,8.61
VNM-ADM2-018,Hanoi,VNM,2022-10-01,10.9929,15,37,8.61
VNM-ADM2-018,Hanoi,VNM,2022-11-01,11.7441,11,37,8.61
VNM-ADM2-018,Hanoi,VNM,2022-12-01,11.4409,13,37,8.61
VNM-ADM2-018,Hanoi,VNM,2023-01-01,11.0371,17,37,8.61
VNM-ADM2-018,Hanoi,VNM,2023-02-01,12.2195,8,37,8.61
VNM-ADM2-018,Hanoi,VNM,2023-03-01,11.1814,16,37,8.61
VNM-ADM2-018,Hanoi,VNM,2023-04-01,13.017,19,37,8.61
VNM-ADM2-018,Hanoi,VNM,2023-05-01,12.9267,17,37,8.61
VNM-ADM2-018,Hanoi,VNM,2023-06-01,12.6088,7,37,8.61
VNM-ADM2-018,Hanoi,VNM,2023-07-01,11.1218,5,37,8.61
VNM-ADM2-018,Hanoi,VNM,2023-08-01,11.5143,3,37,8.61
VNM-ADM2-018,Hanoi,VNM,2023-09-01,11.6099,2,37,8.61
VNM-ADM2-018,Hanoi,VNM,2023-10-01,10.9994,13,37,8.61
VNM-ADM2-018,Hanoi,VNM,2023-11-01,10.4316,6,37,8.61
VNM-ADM2-018,Hanoi,VNM,2023-12-01,11.2411,17,37,8.61
VNM-ADM2-018,Hanoi,VNM,2024-01-01,12.2647,16,37,8.61
VNM-ADM2-018,Hanoi,VNM,2024-02-01,11.5389,7,37,8.61
VNM-ADM2-018,Hanoi,VNM,2024-03-01,13.879,13,37,8.61
VNM-ADM2-018,Hanoi,VNM,2024-04-01,11.648,16,37,8.61
VNM-ADM2-018,Hanoi,VNM,2024-05-01,12.3477,15,37,8.61
VNM-ADM2-018,Hanoi,VNM,2024-06-01,12.9199,6,37,8.61
VNM-ADM2-018,Hanoi,VNM,2024-07-01,12.2358,2,37,8.61
VNM-ADM2-018,Hanoi,VNM,2024-08-01,11.8771,4,37,8.61
VNM-ADM2-018,Hanoi,VNM,2024-09-01,11.3862,6,37,8.61
VNM-ADM2-018,Hanoi,VNM,2024-10-01,11.3988,13,37,8.61
VNM-ADM2-018,Hanoi,VNM,2024-11-01,11.7236,9,37,8.61
VNM-ADM2-018,Hanoi,VNM,2024-12-01,12.3452,16,37,8.61
VNM-ADM2-019,Hanoi,VNM,2019-01-01,6.2574,14,63,14.83
VNM-ADM2-019,Hanoi,VNM,2019-02-01,6.294,18,63,14.83
VNM-ADM2-019,Hanoi,VNM,2019-03-01,6.5396,9,63,14.83
VNM-ADM2-019,Hanoi,VNM,2019-04-01,6.3102,17,63,14.83
VNM-ADM2-019,Hanoi,VNM,2019-05-01,7.1569,8,63,14.83
VNM-ADM2-019,Hanoi,VNM,2019-06-01,6.5156,15,63,14.83
VNM-ADM2-019,Hanoi,VNM,2019-07-01,5.8976,6,63,14.83
VNM-ADM2-019,Hanoi,VNM,2019-08-01,6.5326,4,63,14.83
VNM-ADM2-019,Hanoi,VNM,2019-09-01,6.7496,6,63,14.83
VNM-ADM2-019,Hanoi,VNM,2019-10-01,6.0477,13,63,14.83
VNM-ADM2-019,Hanoi,VNM,2019-11-01,7.4195,14,63,14.83
VNM-ADM2-019,Hanoi,VNM,2019-12-01,6.6743,13,63,14.83
VNM-ADM2-019,Hanoi,VNM,2020-01-01,7.4871,7,63,14.83
VNM-ADM2-019,Hanoi,VNM,2020-02-01,7.5221,19,63,14.83
VNM-ADM2-019,Hanoi,VNM,2020-03-01,6.5318,23,63,14.83
VNM-ADM2-019,Hanoi,VNM,2020-04-01,5.7331,14,63,14.83
VNM-ADM2-019,Hanoi,VNM,2020-05-01,5.8233,14,63,14.83
VNM-ADM2-019,Hanoi,VNM,2020-06-01,5.4639,3,63,14.83
VNM-ADM2-019,Hanoi,VNM,2020-07-01,5.3164,22,63,14.83
VNM-ADM2-019,Hanoi,VNM,2020-08-01,5.2607,10,63,14.83
VNM-ADM2-019,Hanoi,VNM,2020-09-01,,0,63,14.83
VNM-ADM2-019,Hanoi,VNM,2020-10-01,6.4117,19,63,14.83
VNM-ADM2-019,Hanoi,VNM,2020-11-01,6.7385,12,63,14.83
VNM-ADM2-019,Hanoi,VNM,2020-12-01,6.6631,16,63,14.83
VNM-ADM2-019,Hanoi,VNM,2021-01-01,7.054,12,63,14.83
VNM-ADM2-019,Hanoi,VNM,2021-02-01,7.2248,14,63,14.83
VNM-ADM2-019,Hanoi,VNM,2021-03-01,7.7815,21,63,14.83
VNM-ADM2-019,Hanoi,VNM,2021-04-01,6.6866,19,63,14.83
VNM-ADM2-019,Hanoi,VNM,2021-05-01,7.182,12,63,14.83
VNM-ADM2-019,Hanoi,VNM,2021-06-01,6.5827,9,63,14.83
VNM-ADM2-019,Hanoi,VNM,2021-07-01,7.4355,8,63,14.83
VNM-ADM2-019,Hanoi,VNM,2021-08-01,7.4528,16,63,14.83
VNM-ADM2-019,Hanoi,VNM,2021-09-01,7.1633,3,63,14.83
VNM-ADM2-019,Hanoi,VNM,2021-10-01,6.4118,24,63,14.83
VNM-ADM2-019,Hanoi,VNM,2021-11-01,6.6675,23,63,14.83
VNM-ADM2-019,Hanoi,VNM,2021-12-01,7.1817,16,63,14.83
VNM-ADM2-019,Hanoi,VNM,2022-01-01,7.2916,20,63,14.83
VNM-ADM2-019,Hanoi,VNM,2022-02-01,7.5524,13,63,14.83
VNM-ADM2-019,Hanoi,VNM,2022-03-01,7.3778,14,63,14.83
VNM-ADM2-019,Hanoi,VNM,2022-04-01,7.219,20,63,14.83
VNM-ADM2-019,Hanoi,VNM,2022-05-01,7.8115,11,63,14.83
VNM-ADM2-019,Hanoi,VNM,2022-06-01,7.9108,8,63,14.83
VNM-ADM2-019,Hanoi,VNM,2022-07-01,7.5332,4,63,14.83
VNM-ADM2-019,Hanoi,VNM,2022-08-01,7.2727,6,63,14.83
VNM-ADM2-019,Hanoi,VNM,2022-09-01,,0,63,14.83
VNM-ADM2-019,Hanoi,VNM,2022-10-01,6.5715,18,63,14.83
VNM-ADM2-019,Hanoi,VNM,2022-11-01,6.9811,12,63,14.83
VNM-ADM2-019,Hanoi,VNM,2022-12-01,7.4657,14,63,14.83
VNM-ADM2-019,Hanoi,VNM,2023-01-01,7.7894,16,63,14.83
VNM-ADM2-019,Hanoi,VNM,2023-02-01,7.5384,14,63,14.83
VNM-ADM2-019,Hanoi,VNM,2023-03-01,7.7349,17,63,14.83
VNM-ADM2-019,Hanoi,VNM,2023-04-01,7.6134,14,63,14.83
VNM-ADM2-019,Hanoi,VNM,2023-05-01,8.2888,17,63,14.83
VNM-ADM2-019,Hanoi,VNM,2023-06-01,7.7008,14,63,14.83
VNM-ADM2-019,Hanoi,VNM,2023-07-01,6.9427,5,63,14.83
VNM-ADM2-019,Hanoi,VNM,2023-08-01,7.7154,5,63,14.83
VNM-ADM2-019,Hanoi,VNM,2023-09-01,6.9636,8,63,14.83
VNM-ADM2-019,Hanoi,VNM,2023-10-01,6.9262,14,63,14.83
VNM-ADM2-019,Hanoi,VNM,2023-11-01,8.4235,16,63,14.83
