shapeID,date,t,cohort,first_treat_t,rel_time,treat_now,log_avg_rad
UNIT-28,2025-01-01,37,never,0,,0,2.4239
UNIT-28,2025-02-01,38,never,0,,0,2.4473
UNIT-28,2025-03-01,39,never,0,,0,2.384
UNIT-28,2025-04-01,40,never,0,,0,2.4302
UNIT-28,2025-05-01,41,never,0,,0,2.4163
UNIT-28,2025-06-01,42,never,0,,0,2.432
UNIT-28,2025-07-01,43,never,0,,0,2.414
UNIT-28,2025-08-01,44,never,0,,0,2.3362
UNIT-28,2025-09-01,45,never,0,,0,2.4373
UNIT-28,2025-10-01,46,never,0,,0,2.3952
UNIT-28,2025-11-01,47,never,0,,0,2.4672
UNIT-28,2025-12-01,48,never,0,,0,2.4814
UNIT-29,2022-01-01,1,2023-01,13,-12,0,2.218
UNIT-29,2022-02-01,2,2023-01,13,-11,0,2.1957
UNIT-29,2022-03-01,3,2023-01,13,-10,0,2.2804
UNIT-29,2022-04-01,4,2023-01,13,-9,0,2.2614
UNIT-29,2022-05-01,5,2023-01,13,-8,0,2.2351
UNIT-29,2022-06-01,6,2023-01,13,-7,0,2.1853
UNIT-29,2022-07-01,7,2023-01,13,-6,0,2.2505
UNIT-29,2022-08-01,8,2023-01,13,-5,0,2.1783
UNIT-29,2022-09-01,9,2023-01,13,-4,0,2.231
UNIT-29,2022-10-01,10,2023-01,13,-3,0,2.2218
UNIT-29,2022-11-01,11,2023-01,13,-2,0,2.2899
UNIT-29,2022-12-01,12,2023-01,13,-1,0,2.21
UNIT-29,2023-01-01,13,2023-01,13,0,1,2.2694
UNIT-29,2023-02-01,14,2023-01,13,1,1,2.276
UNIT-29,2023-03-01,15,2023-01,13,2,1,2.2778
UNIT-29,2023-04-01,16,2023-01,13,3,1,2.367
UNIT-29,2023-05-01,17,2023-01,13,4,1,2.2238
UNIT-29,2023-06-01,18,2023-01,13,5,1,2.2478
UNIT-29,2023-07-01,19,2023-01,13,6,1,2.3051
UNIT-29,2023-08-01,20,2023-01,13,7,1,2.3566
UNIT-29,2023-09-01,21,2023-01,13,8,1,2.3366
UNIT-29,2023-10-01,22,2023-01,13,9,1,2.3241
UNIT-29,2023-11-01,23,2023-01,13,10,1,2.2879
UNIT-29,2023-12-01,24,2023-01,13,11,1,2.3452
UNIT-29,2024-01-01,25,2023-01,13,12,1,2.3455
UNIT-29,2024-02-01,26,2023-01,13,13,1,2.3285
UNIT-29,2024-03-01,27,2023-01,13,14,1,2.3385
UNIT-29,2024-04-01,28,2023-01,13,15,1,2.3859
UNIT-29,2024-05-01,29,2023-01,13,16,1,2.3441
UNIT-29,2024-06-01,30,2023-01,13,17,1,2.3926
UNIT-29,2024-07-01,31,2023-01,13,18,1,2.3224
UNIT-29,2024-08-01,32,2023-01,13,19,1,2.3116
UNIT-29,2024-09-01,33,2023-01,13,20,1,2.3051
UNIT-29,2024-10-01,34,2023-01,13,21,1,2.3461
UNIT-29,2024-11-01,35,2023-01,13,22,1,2.3887
UNIT-29,2024-12-01,36,2023-01,13,23,1,2.3902
UNIT-29,2025-01-01,37,2023-01,13,24,1,2.4141
UNIT-29,2025-02-01,38,2023-01,13,25,1,2.402
UNIT-29,2025-03-01,39,2023-01,13,26,1,2.389
UNIT-29,2025-04-01,40,2023-01,13,27,1,2.3258
UNIT-29,2025-05-01,41,2023-01,13,28,1,2.3906
UNIT-29,2025-06-01,42,2023-01,13,29,1,2.4035
UNIT-29,2025-07-01,43,2023-01,13,30,1,2.439
UNIT-29,2025-08-01,44,2023-01,13,31,1,2.4038
UNIT-29,2025-09-01,45,2023-01,13,32,1,2.4323
UNIT-29,2025-10-01,46,2023-01,13,33,1,2.3631
UNIT-29,2025-11-01,47,2023-01,13,34,1,2.3957
UNIT-29,2025-12-01,48,2023-01,13,35,1,2.4473
UNIT-30,2022-01-01,1,2024-01,25,-24,0,2.4588
UNIT-30,2022-02-01,2,2024-01,25,-23,0,2.4514
UNIT-30,2022-03-01,3,2024-01,25,-22,0,2.4182
UNIT-30,2022-04-01,4,2024-01,25,-21,0,2.4407
UNIT-30,2022-05-01,5,2024-01,25,-20,0,2.4209
UNIT-30,2022-06-01,6,2024-01,25,-19,0,2.4616
UNIT-30,2022-07-01,7,2024-01,25,-18,0,2.4624
UNIT-30,2022-08-01,8,2024-01,25,-17,0,2.4917
UNIT-30,2022-09-01,9,2024-01,25,-16,0,2.4843
UNIT-30,2022-10-01,10,2024-01,25,-15,0,2.4976
UNIT-30,2022-11-01,11,2024-01,25,-14,0,2.4656
UNIT-30,2022-12-01,12,2024-01,25,-13,0,2.4792
UNIT-30,2023-01-01,13,2024-01,25,-12,0,2.4768
UNIT-30,2023-02-01,14,2024-01,25,-11,0,2.5285
UNIT-30,2023-03-01,15,2024-01,25,-10,0,2.4763
UNIT-30,2023-04-01,16,2024-01,25,-9,0,2.4816
UNIT-30,2023-05-01,17,2024-01,25,-8,0,2.5158
UNIT-30,2023-06-01,18,2024-01,25,-7,0,2.5194
UNIT-30,2023-07-01,19,2024-01,25,-6,0,2.5213
UNIT-30,2023-08-01,20,2024-01,25,-5,0,2.5651
UNIT-30,2023-09-01,21,2024-01,25,-4,0,2.5578
UNIT-30,2023-10-01,22,2024-01,25,-3,0,2.6162
UNIT-30,2023-11-01,23,2024-01,25,-2,0,2.566
UNIT-30,2023-12-01,24,2024-01,25,-1,0,2.5383
UNIT-30,2024-01-01,25,2024-01,25,0,1,2.5552
UNIT-30,2024-02-01,26,2024-01,25,1,1,2.5547
UNIT-30,2024-03-01,27,2024-01,25,2,1,2.573
UNIT-30,2024-04-01,28,2024-01,25,3,1,2.5948
UNIT-30,2024-05-01,29,2024-01,25,4,1,2.6184
UNIT-30,2024-06-01,30,2024-01,25,5,1,2.6092
UNIT-30,2024-07-01,31,2024-01,25,6,1,2.5557
UNIT-30,2024-08-01,32,2024-01,25,7,1,2.5585
UNIT-30,2024-09-01,33,2024-01,25,8,1,2.646
UNIT-30,2024-10-01,34,2024-01,25,9,1,2.5725
UNIT-30,2024-11-01,35,2024-01,25,10,1,2.634
UNIT-30,2024-12-01,36,2024-01,25,11,1,2.6483
UNIT-30,2025-01-01,37,2024-01,25,12,1,2.6141
UNIT-30,2025-02-01,38,2024-01,25,13,1,2.6523
UNIT-30,2025-03-01,39,2024-01,25,14,1,2.6355
UNIT-30,2025-04-01,40,2024-01,25,15,1,2.6386
UNIT-30,2025-05-01,41,2024-01,25,16,1,2.605
UNIT-30,2025-06-01,42,2024-01,25,17,1,2.6322
UNIT-30,2025-07-01,43,2024-01,25,18,1,2.6134
UNIT-30,2025-08-01,44,2024-01,25,19,1,2.6474
UNIT-30,2025-09-01,45,2024-01,25,20,1,2.637
UNIT-30,2025-10-01,46,2024-01,25,21,1,2.749
UNIT-30,2025-11-01,47,2024-01,25,22,1,2.6538
UNIT-30,2025-12-01,48,2024-01,25,23,1,2.6691
UNIT-31,2022-01-01,1,2024-01,25,-24,0,2.3601
UNIT-31,2022-02-01,2,2024-01,25,-23,0,2.3511
UNIT-31,2022-03-01,3,2024-01,25,-22,0,2.337
UNIT-31,2022-04-01,4,2024-01,25,-21,0,2.4166
UNIT-31,2022-05-01,5,2024-01,25,-20,0,2.3861
UNIT-31,2022-06-01,6,2024-01,25,-19,0,2.4046
UNIT-31,2022-07-01,7,2024-01,25,-18,0,2.3966
UNIT-31,2022-08-01,8,2024-01,25,-17,0,2.411
UNIT-31,2022-09-01,9,2024-01,25,-16,0,2.325
UNIT-31,2022-10-01,10,2024-01,25,-15,0,2.4017
UNIT-31,2022-11-01,11,2024-01,25,-14,0,2.3918
UNIT-31,2022-12-01,12,2024-01,25,-13,0,2.4009
UNIT-31,2023-01-01,13,2024-01,25,-12,0,2.4012
UNIT-31,2023-02-01,14,2024-01,25,-11,0,2.4027
UNIT-31,2023-03-01,15,2024-01,25,-10,0,2.414
UNIT-31,2023-04-01,16,2024-01,25,-9,0,2.4133
UNIT-31,2023-05-01,17,2024-01,25,-8,0,2.4097
UNIT-31,2023-06-01,18,2024-01,25,-7,0,2.4325
UNIT-31,2023-07-01,19,2024-01,25,-6,0,2.3931
UNIT-31,2023-08-01,20,2024-01,25,-5,0,2.3802
UNIT-31,2023-09-01,21,2024-01,25,-4,0,2.3883
UNIT-31,2023-10-01,22,2024-01,25,-3,0,2.5115
UNIT-31,2023-11-01,23,2024-01,25,-2,0,2.5317
UNIT-31,2023-12-01,24,2024-01,25,-1,0,2.5383
UNIT-31,2024-01-01,25,2024-01,25,0,1,2.4161
UNIT-31,2024-02-01,26,2024-01,25,1,1,2.4703
UNIT-31,2024-03-01,27,2024-01,25,2,1,2.5233
UNIT-31,2024-04-01,28,2024-01,25,3,1,2.534
UNIT-31,2024-05-01,29,2024-01,25,4,1,2.4951
UNIT-31,2024-06-01,30,2024-01,25,5,1,2.5217
UNIT-31,2024-07-01,31,2024-01,25,6,1,2.5302
UNIT-31,2024-08-01,32,2024-01,25,7,1,2.5368
UNIT-31,2024-09-01,33,2024-01,25,8,1,2.601
UNIT-31,2024-10-01,34,2024-01,25,9,1,2.5263
UNIT-31,2024-11-01,35,2024-01,25,10,1,2.6056
UNIT-31,2024-12-01,36,2024-01,25,11,1,2.5796
UNIT-31,2025-01-01,37,2024-01,25,12,1,2.5558
UNIT-31,2025-02-01,38,2024-01,25,13,1,2.5728
UNIT-31,2025-03-01,39,2024-01,25,14,1,2.5831
UNIT-31,2025-04-01,40,2024-01,25,15,1,2.5789
UNIT-31,2025-05-01,41,2024-01,25,16,1,2.621
UNIT-31,2025-06-01,42,2024-01,25,17,1,2.5584
UNIT-31,2025-07-01,43,2024-01,25,18,1,2.5555
UNIT-31,2025-08-01,44,2024-01,25,19,1,2.5458
UNIT-31,2025-09-01,45,2024-01,25,20,1,2.5565
UNIT-31,2025-10-01,46,2024-01,25,21,1,2.6103
UNIT-31,2025-11-01,47,2024-01,25,22,1,2.5274
UNIT-31,2025-12-01,48,2024-01,25,23,1,2.5967
UNIT-32,2022-01-01,1,2023-01,13,-12,0,2.53
UNIT-32,2022-02-01,2,2023-01,13,-11,0,2.5735
UNIT-32,2022-03-01,3,2023-01,13,-10,0,2.5182
UNIT-32,2022-04-01,4,2023-01,13,-9,0,2.5476
UNIT-32,2022-05-01,5,2023-01,13,-8,0,2.5011
UNIT-32,2022-06-01,6,2023-01,13,-7,0,2.5495
UNIT-32,2022-07-01,7,2023-01,13,-6,0,2.5272
UNIT-32,2022-08-01,8,2023-01,13,-5,0,2.5356
UNIT-32,2022-09-01,9,2023-01,13,-4,0,2.5338
UNIT-32,2022-10-01,10,2023-01,13,-3,0,2.5279
UNIT-32,2022-11-01,11,2023-01,13,-2,0,2.5498
UNIT-32,2022-12-01,12,2023-01,13,-1,0,2.532
UNIT-32,2023-01-01,13,2023-01,13,0,1,2.5867
UNIT-32,2023-02-01,14,2023-01,13,1,1,2.5891
UNIT-32,2023-03-01,15,2023-01,13,2,1,2.6988
UNIT-32,2023-04-01,16,2023-01,13,3,1,2.6313
UNIT-32,2023-05-01,17,2023-01,13,4,1,2.6394
UNIT-32,2023-06-01,18,2023-01,13,5,1,2.6315
UNIT-32,2023-07-01,19,2023-01,13,6,1,2.6236
UNIT-32,2023-08-01,20,2023-01,13,7,1,2.6133
UNIT-32,2023-09-01,21,2023-01,13,8,1,2.6296
UNIT-32,2023-10-01,22,2023-01,13,9,1,2.6428
UNIT-32,2023-11-01,23,2023-01,13,10,1,2.6633
UNIT-32,2023-12-01,24,2023-01,13,11,1,2.7077
UNIT-32,2024-01-01,25,2023-01,13,12,1,2.5866
UNIT-32,2024-02-01,26,2023-01,13,13,1,2.639
UNIT-32,2024-03-01,27,2023-01,13,14,1,2.6567
UNIT-32,2024-04-01,28,2023-01,13,15,1,2.7037
UNIT-32,2024-05-01,29,2023-01,13,16,1,2.7097
UNIT-32,2024-06-01,30,2023-01,13,17,1,2.677
UNIT-32,2024-07-01,31,2023-01,13,18,1,2.622
UNIT-32,2024-08-01,32,2023-01,13,19,1,2.6723
UNIT-32,2024-09-01,33,2023-01,13,20,1,2.6925
UNIT-32,2024-10-01,34,2023-01,13,21,1,2.6655
UNIT-32,2024-11-01,35,2023-01,13,22,1,2.6667
UNIT-32,2024-12-01,36,2023-01,13,23,1,2.7128
UNIT-32,2025-01-01,37,2023-01,13,24,1,2.6353
UNIT-32,2025-02-01,38,2023-01,13,25,1,2.6877
UNIT-32,2025-03-01,39,2023-01,13,26,1,2.7516
UNIT-32,2025-04-01,40,2023-01,13,27,1,2.6433
UNIT-32,2025-05-01,41,2023-01,13,28,1,2.7348
UNIT-32,2025-06-01,42,2023-01,13,29,1,2.684
UNIT-32,2025-07-01,43,2023-01,13,30,1,2.6959
UNIT-32,2025-08-01,44,2023-01,13,31,1,2.7031
UNIT-32,2025-09-01,45,2023-01,13,32,1,2.7199
UNIT-32,2025-10-01,46,2023-01,13,33,1,2.7341
UNIT-32,2025-11-01,47,2023-01,13,34,1,2.6887
UNIT-32,2025-12-01,48,2023-01,13,35,1,2.7413
UNIT-33,2022-01-01,1,2023-01,13,-12,0,2.2224
UNIT-33,2022-02-01,2,2023-01,13,-11,0,2.235
UNIT-33,2022-03-01,3,2023-01,13,-10,0,2.2537
UNIT-33,2022-04-01,4,2023-01,13,-9,0,2.262
UNIT-33,2022-05-01,5,2023-01,13,-8,0,2.2259
UNIT-33,2022-06-01,6,2023-01,13,-7,0,2.2437
UNIT-33,2022-07-01,7,2023-01,13,-6,0,2.2257
UNIT-33,2022-08-01,8,2023-01,13,-5,0,2.2538
UNIT-33,2022-09-01,9,2023-01,13,-4,0,2.2716
UNIT-33,2022-10-01,10,2023-01,13,-3,0,2.3547
UNIT-33,2022-11-01,11,2023-01,13,-2,0,2.2609
UNIT-33,2022-12-01,12,2023-01,13,-1,0,2.2907
UNIT-33,2023-01-01,13,2023-01,13,0,1,2.2813
UNIT-33,2023-02-01,14,2023-01,13,1,1,2.3416
UNIT-33,2023-03-01,15,2023-01,13,2,1,2.2832
UNIT-33,2023-04-01,16,2023-01,13,3,1,2.3748
UNIT-33,2023-05-01,17,2023-01,13,4,1,2.327
UNIT-33,2023-06-01,18,2023-01,13,5,1,2.3135
UNIT-33,2023-07-01,19,2023-01,13,6,1,2.3365
UNIT-33,2023-08-01,20,2023-01,13,7,1,2.3776
UNIT-33,2023-09-01,21,2023-01,13,8,1,2.3202
UNIT-33,2023-10-01,22,2023-01,13,9,1,2.3712
UNIT-33,2023-11-01,23,2023-01,13,10,1,2.3688
UNIT-33,2023-12-01,24,2023-01,13,11,1,2.3878
UNIT-33,2024-01-01,25,2023-01,13,12,1,2.3607
UNIT-33,2024-02-01,26,2023-01,13,13,1,2.3516
UNIT-33,2024-03-01,27,2023-01,13,14,1,2.371
UNIT-33,2024-04-01,28,2023-01,13,15,1,2.3404
UNIT-33,2024-05-01,29,2023-01,13,16,1,2.4317
UNIT-33,2024-06-01,30,2023-01,13,17,1,2.4179
UNIT-33,2024-07-01,31,2023-01,13,18,1,2.4023
UNIT-33,2024-08-01,32,2023-01,13,19,1,2.4313
UNIT-33,2024-09-01,33,2023-01,13,20,1,2.4096
UNIT-33,2024-10-01,34,2023-01,13,21,1,2.4569
UNIT-33,2024-11-01,35,2023-01,13,22,1,2.3773
UNIT-33,2024-12-01,36,2023-01,13,23,1,2.3684
UNIT-33,2025-01-01,37,2023-01,13,24,1,2.4068
UNIT-33,2025-02-01,38,2023-01,13,25,1,2.4069
UNIT-33,2025-03-01,39,2023-01,13,26,1,2.3857
UNIT-33,2025-04-01,40,2023-01,13,27,1,2.3459
UNIT-33,2025-05-01,41,2023-01,13,28,1,2.3921
UNIT-33,2025-06-01,42,2023-01,13,29,1,2.4073
UNIT-33,2025-07-01,43,2023-01,13,30,1,2.408
UNIT-33,2025-08-01,44,2023-01,13,31,1,2.4584
UNIT-33,2025-09-01,45,2023-01,13,32,1,2.3817
UNIT-33,2025-10-01,46,2023-01,13,33,1,2.4069
UNIT-33,2025-11-01,47,2023-01,13,34,1,2.457
UNIT-33,2025-12-01,48,2023-01,13,35,1,2.4627
UNIT-34,2022-01-01,1,never,0,,0,2.0603
UNIT-34,2022-02-01,2,never,0,,0,2.0763
UNIT-34,2022-03-01,3,never,0,,0,2.1379
UNIT-34,2022-04-01,4,never,0,,0,2.1241
UNIT-34,2022-05-01,5,never,0,,0,2.019
UNIT-34,2022-06-01,6,never,0,,0,2.1019
UNIT-34,2022-07-01,7,never,0,,0,2.09
UNIT-34,2022-08-01,8,never,0,,0,2.0909
UNIT-34,2022-09-01,9,never,0,,0,2.0937
UNIT-34,2022-10-01,10,never,0,,0,2.0727
UNIT-34,2022-11-01,11,never,0,,0,2.1269
UNIT-34,2022-12-01,12,never,0,,0,2.0937
UNIT-34,2023-01-01,13,never,0,,0,2.0943
UNIT-34,2023-02-01,14,never,0,,0,2.0977
UNIT-34,2023-03-01,15,never,0,,0,2.1423
UNIT-34,2023-04-01,16,never,0,,0,2.1195
UNIT-34,2023-05-01,17,never,0,,0,2.1276
UNIT-34,2023-06-01,18,never,0,,0,2.1014
UNIT-34,2023-07-01,19,never,0,,0,2.1145
UNIT-34,2023-08-01,20,never,0,,0,2.1278
UNIT-34,2023-09-01,21,never,0,,0,2.0699
UNIT-34,2023-10-01,22,never,0,,0,2.1464
UNIT-34,2023-11-01,23,never,0,,0,2.1353
UNIT-34,2023-12-01,24,never,0,,0,2.0726
UNIT-34,2024-01-01,25,never,0,,0,2.1458
UNIT-34,2024-02-01,26,never,0,,0,2.1505
UNIT-34,2024-03-01,27,never,0,,0,2.1084
UNIT-34,2024-04-01,28,never,0,,0,2.1419
UNIT-34,2024-05-01,29,never,0,,0,2.2082
UNIT-34,2024-06-01,30,never,0,,0,2.1639
UNIT-34,2024-07-01,31,never,0,,0,2.15
UNIT-34,2024-08-01,32,never,0,,0,2.1852
UNIT-34,2024-09-01,33,never,0,,0,2.1231
UNIT-34,2024-10-01,34,never,0,,0,2.2106
UNIT-34,2024-11-01,35,never,0,,0,2.1438
UNIT-34,2024-12-01,36,never,0,,0,2.1453
UNIT-34,2025-01-01,37,never,0,,0,2.1821
UNIT-34,2025-02-01,38,never,0,,0,2.2085
UNIT-34,2025-03-01,39,never,0,,0,2.149
UNIT-34,2025-04-01,40,never,0,,0,2.1373
UNIT-34,2025-05-01,41,never,0,,0,2.1813
UNIT-34,2025-06-01,42,never,0,,0,2.1516
UNIT-34,2025-07-01,43,never,0,,0,2.1735
UNIT-34,2025-08-01,44,never,0,,0,2.1574
UNIT-34,2025-09-01,45,never,0,,0,2.1944
UNIT-34,2025-10-01,46,never,0,,0,2.2479
UNIT-34,2025-11-01,47,never,0,,0,2.1617
UNIT-34,2025-12-01,48,never,0,,0,2.2057
UNIT-35,2022-01-01,1,2023-07,19,-18,0,2.2599
UNIT-35,2022-02-01,2,2023-07,19,-17,0,2.227
UNIT-35,2022-03-01,3,2023-07,19,-16,0,2.2831
UNIT-35,2022-04-01,4,2023-07,19,-15,0,2.3014
UNIT-35,2022-05-01,5,2023-07,19,-14,0,2.338
UNIT-35,2022-06-01,6,2023-07,19,-13,0,2.2945
UNIT-35,2022-07-01,7,2023-07,19,-12,0,2.3274
UNIT-35,2022-08-01,8,2023-07,19,-11,0,2.3878
UNIT-35,2022-09-01,9,2023-07,19,-10,0,2.3264
UNIT-35,2022-10-01,10,2023-07,19,-9,0,2.2829
UNIT-35,2022-11-01,11,2023-07,19,-8,0,2.2858
UNIT-35,2022-12-01,12,2023-07,19,-7,0,2.3182
UNIT-35,2023-01-01,13,2023-07,19,-6,0,2.3477
UNIT-35,2023-02-01,14,2023-07,19,-5,0,2.3104
UNIT-35,2023-03-01,15,2023-07,19,-4,0,2.2973
UNIT-35,2023-04-01,16,2023-07,19,-3,0,2.2576
UNIT-35,2023-05-01,17,2023-07,19,-2,0,2.328
UNIT-35,2023-06-01,18,2023-07,19,-1,0,2.3952
UNIT-35,2023-07-01,19,2023-07,19,0,1,2.3484
UNIT-35,2023-08-01,20,2023-07,19,1,1,2.3235
UNIT-35,2023-09-01,21,2023-07,19,2,1,2.3982
UNIT-35,2023-10-01,22,2023-07,19,3,1,2.3882
UNIT-35,2023-11-01,23,2023-07,19,4,1,2.4889
UNIT-35,2023-12-01,24,2023-07,19,5,1,2.4646
UNIT-35,2024-01-01,25,2023-07,19,6,1,2.4547
UNIT-35,2024-02-01,26,2023-07,19,7,1,2.4198
UNIT-35,2024-03-01,27,2023-07,19,8,1,2.4122
UNIT-35,2024-04-01,28,2023-07,19,9,1,2.3811
UNIT-35,2024-05-01,29,2023-07,19,10,1,2.484
UNIT-35,2024-06-01,30,2023-07,19,11,1,2.3929
UNIT-35,2024-07-01,31,2023-07,19,12,1,2.4987
UNIT-35,2024-08-01,32,2023-07,19,13,1,2.4469
UNIT-35,2024-09-01,33,2023-07,19,14,1,2.4738
UNIT-35,2024-10-01,34,2023-07,19,15,1,2.4642
UNIT-35,2024-11-01,35,2023-07,19,16,1,2.497
UNIT-35,2024-12-01,36,2023-07,19,17,1,2.4679
UNIT-35,2025-01-01,37,2023-07,19,18,1,2.4938
UNIT-35,2025-02-01,38,2023-07,19,19,1,2.4863
UNIT-35,2025-03-01,39,2023-07,19,20,1,2.4979
UNIT-35,2025-04-01,40,2023-07,19,21,1,2.4845
UNIT-35,2025-05-01,41,2023-07,19,22,1,2.4369
UNIT-35,2025-06-01,42,2023-07,19,23,1,2.4502
UNIT-35,2025-07-01,43,2023-07,19,24,1,2.4685
UNIT-35,2025-08-01,44,2023-07,19,25,1,2.5185
UNIT-35,2025-09-01,45,2023-07,19,26,1,2.5493
UNIT-35,2025-10-01,46,2023-07,19,27,1,2.4654
UNIT-35,2025-11-01,47,2023-07,19,28,1,2.4274
UNIT-35,2025-12-01,48,2023-07,19,29,1,2.4517
UNIT-36,2022-01-01,1,2023-07,19,-18,0,2.4819
UNIT-36,2022-02-01,2,2023-07,19,-17,0,2.4441
UNIT-36,2022-03-01,3,2023-07,19,-16,0,2.5146
UNIT-36,2022-04-01,4,2023-07,19,-15,0,2.4467
UNIT-36,2022-05-01,5,2023-07,19,-14,0,2.4816
UNIT-36,2022-06-01,6,2023-07,19,-13,0,2.4195
UNIT-36,2022-07-01,7,2023-07,19,-12,0,2.4352
UNIT-36,2022-08-01,8,2023-07,19,-11,0,2.4113
UNIT-36,2022-09-01,9,2023-07,19,-10,0,2.5027
UNIT-36,2022-10-01,10,2023-07,19,-9,0,2.4651
UNIT-36,2022-11-01,11,2023-07,19,-8,0,2.4667
UNIT-36,2022-12-01,12,2023-07,19,-7,0,2.4751
UNIT-36,2023-01-01,13,2023-07,19,-6,0,2.5343
UNIT-36,2023-02-01,14,2023-07,19,-5,0,2.5292
UNIT-36,2023-03-01,15,2023-07,19,-4,0,2.4726
UNIT-36,2023-04-01,16,2023-07,19,-3,0,2.4653
UNIT-36,2023-05-01,17,2023-07,19,-2,0,2.5008
UNIT-36,2023-06-01,18,2023-07,19,-1,0,2.5443
UNIT-36,2023-07-01,19,2023-07,19,0,1,2.5367
UNIT-36,2023-08-01,20,2023-07,19,1,1,2.5337
UNIT-36,2023-09-01,21,2023-07,19,2,1,2.5574
UNIT-36,2023-10-01,22,2023-07,19,3,1,2.6252
UNIT-36,2023-11-01,23,2023-07,19,4,1,2.5923
UNIT-36,2023-12-01,24,2023-07,19,5,1,2.6134
UNIT-36,2024-01-01,25,2023-07,19,6,1,2.5887
UNIT-36,2024-02-01,26,2023-07,19,7,1,2.6245
UNIT-36,2024-03-01,27,2023-07,19,8,1,2.6144
UNIT-36,2024-04-01,28,2023-07,19,9,1,2.5474
UNIT-36,2024-05-01,29,2023-07,19,10,1,2.6183
UNIT-36,2024-06-01,30,2023-07,19,11,1,2.5927
UNIT-36,2024-07-01,31,2023-07,19,12,1,2.59
UNIT-36,2024-08-01,32,2023-07,19,13,1,2.6419
UNIT-36,2024-09-01,33,2023-07,19,14,1,2.6486
UNIT-36,2024-10-01,34,2023-07,19,15,1,2.6412
UNIT-36,2024-11-01,35,2023-07,19,16,1,2.6091
UNIT-36,2024-12-01,36,2023-07,19,17,1,2.5874
UNIT-36,2025-01-01,37,2023-07,19,18,1,2.6137
UNIT-36,2025-02-01,38,2023-07,19,19,1,2.6641
UNIT-36,2025-03-01,39,2023-07,19,20,1,2.663
UNIT-36,2025-04-01,40,2023-07,19,21,1,2.6605
UNIT-36,2025-05-01,41,2023-07,19,22,1,2.587
UNIT-36,2025-06-01,42,2023-07,19,23,1,2.6399
UNIT-36,2025-07-01,43,2023-07,19,24,1,2.6412
UNIT-36,2025-08-01,44,2023-07,19,25,1,2.6122
UNIT-36,2025-09-01,45,2023-07,19,26,1,2.6872
UNIT-36,2025-10-01,46,2023-07,19,27,1,2.6814
UNIT-36,2025-11-01,47,2023-07,19,28,1,2.6687
UNIT-36,2025-12-01,48,2023-07,19,29,1,2.6269
UNIT-37,2022-01-01,1,never,0,,0,1.9459
UNIT-37,2022-02-01,2,never,0,,0,2.0376
UNIT-37,2022-03-01,3,never,0,,0,1.9043
UNIT-37,2022-04-01,4,never,0,,0,1.9945
UNIT-37,2022-05-01,5,never,0,,0,2.0722
UNIT-37,2022-06-01,6,never,0,,0,2.0024
UNIT-37,2022-07-01,7,never,0,,0,1.9511
UNIT-37,2022-08-01,8,never,0,,0,1.9512
UNIT-37,2022-09-01,9,never,0,,0,2.0378
UNIT-37,2022-10-01,10,never,0,,0,2.0185
UNIT-37,2022-11-01,11,never,0,,0,2.0157
UNIT-37,2022-12-01,12,never,0,,0,2.0241
UNIT-37,2023-01-01,13,never,0,,0,2.011
UNIT-37,2023-02-01,14,never,0,,0,2.0312
UNIT-37,2023-03-01,15,never,0,,0,2.0556
UNIT-37,2023-04-01,16,never,0,,0,2.0233
UNIT-37,2023-05-01,17,never,0,,0,2.0369
UNIT-37,2023-06-01,18,never,0,,0,2.0061
UNIT-37,2023-07-01,19,never,0,,0,2.0141
UNIT-37,2023-08-01,20,never,0,,0,2.0051
UNIT-37,2023-09-01,21,never,0,,0,2.0778
UNIT-37,2023-10-01,22,never,0,,0,1.9985
UNIT-37,2023-11-01,23,never,0,,0,2.0227
UNIT-37,2023-12-01,24,never,0,,0,2.0802
UNIT-37,2024-01-01,25,never,0,,0,2.0955
UNIT-37,2024-02-01,26,never,0,,0,2.0372
UNIT-37,2024-03-01,27,never,0,,0,2.0523
UNIT-37,2024-04-01,28,never,0,,0,2.0687
UNIT-37,2024-05-01,29,never,0,,0,2.133
UNIT-37,2024-06-01,30,never,0,,0,2.0187
UNIT-37,2024-07-01,31,never,0,,0,2.0597
UNIT-37,2024-08-01,32,never,0,,0,2.0637
UNIT-37,2024-09-01,33,never,0,,0,2.1021
UNIT-37,2024-10-01,34,never,0,,0,2.0731
UNIT-37,2024-11-01,35,never,0,,0,2.0153
UNIT-37,2024-12-01,36,never,0,,0,2.0975
UNIT-37,2025-01-01,37,never,0,,0,2.0766
UNIT-37,2025-02-01,38,never,0,,0,2.0535
UNIT-37,2025-03-01,39,never,0,,0,2.0437
UNIT-37,2025-04-01,40,never,0,,0,2.1248
UNIT-37,2025-05-01,41,never,0,,0,2.0733
UNIT-37,2025-06-01,42,never,0,,0,2.1075
UNIT-37,2025-07-01,43,never,0,,0,2.0912
UNIT-37,2025-08-01,44,never,0,,0,2.1284
UNIT-37,2025-09-01,45,never,0,,0,2.1017
UNIT-37,2025-10-01,46,never,0,,0,2.0912
UNIT-37,2025-11-01,47,never,0,,0,2.0855
UNIT-37,2025-12-01,48,never,0,,0,2.1553
UNIT-38,2022-01-01,1,2024-01,25,-24,0,2.2742
UNIT-38,2022-02-01,2,2024-01,25,-23,0,2.3133
UNIT-38,2022-03-01,3,2024-01,25,-22,0,2.3955
