cell_id,x_km,y_km,date,t,treated,dist_to_treat_km,in_spillover_ring,post,log_avg_rad
C109,0.0,9.0,2022-07-01,7,0,5.0,0,0,2.083
C109,0.0,9.0,2022-08-01,8,0,5.0,0,0,2.1048
C109,0.0,9.0,2022-09-01,9,0,5.0,0,0,2.1572
C109,0.0,9.0,2022-10-01,10,0,5.0,0,0,2.0825
C109,0.0,9.0,2022-11-01,11,0,5.0,0,0,2.0892
C109,0.0,9.0,2022-12-01,12,0,5.0,0,0,2.1055
C109,0.0,9.0,2023-01-01,13,0,5.0,0,0,2.0913
C109,0.0,9.0,2023-02-01,14,0,5.0,0,0,2.1315
C109,0.0,9.0,2023-03-01,15,0,5.0,0,0,2.1194
C109,0.0,9.0,2023-04-01,16,0,5.0,0,0,2.1428
C109,0.0,9.0,2023-05-01,17,0,5.0,0,0,2.125
C109,0.0,9.0,2023-06-01,18,0,5.0,0,0,2.1688
C109,0.0,9.0,2023-07-01,19,0,5.0,0,0,2.1762
C109,0.0,9.0,2023-08-01,20,0,5.0,0,0,2.1447
C109,0.0,9.0,2023-09-01,21,0,5.0,0,0,2.1671
C109,0.0,9.0,2023-10-01,22,0,5.0,0,0,2.1481
C109,0.0,9.0,2023-11-01,23,0,5.0,0,0,2.1802
C109,0.0,9.0,2023-12-01,24,0,5.0,0,0,2.1743
C109,0.0,9.0,2024-01-01,25,0,5.0,0,1,2.1441
C109,0.0,9.0,2024-02-01,26,0,5.0,0,1,2.1726
C109,0.0,9.0,2024-03-01,27,0,5.0,0,1,2.1694
C109,0.0,9.0,2024-04-01,28,0,5.0,0,1,2.1206
C109,0.0,9.0,2024-05-01,29,0,5.0,0,1,2.1989
C109,0.0,9.0,2024-06-01,30,0,5.0,0,1,2.1948
C109,0.0,9.0,2024-07-01,31,0,5.0,0,1,2.1922
C109,0.0,9.0,2024-08-01,32,0,5.0,0,1,2.1871
C109,0.0,9.0,2024-09-01,33,0,5.0,0,1,2.125
C109,0.0,9.0,2024-10-01,34,0,5.0,0,1,2.2161
C109,0.0,9.0,2024-11-01,35,0,5.0,0,1,2.2328
C109,0.0,9.0,2024-12-01,36,0,5.0,0,1,2.2253
C110,1.0,9.0,2022-01-01,1,0,4.0,0,0,2.2619
C110,1.0,9.0,2022-02-01,2,0,4.0,0,0,2.2824
C110,1.0,9.0,2022-03-01,3,0,4.0,0,0,2.3411
C110,1.0,9.0,2022-04-01,4,0,4.0,0,0,2.3367
C110,1.0,9.0,2022-05-01,5,0,4.0,0,0,2.3838
C110,1.0,9.0,2022-06-01,6,0,4.0,0,0,2.2979
C110,1.0,9.0,2022-07-01,7,0,4.0,0,0,2.3213
C110,1.0,9.0,2022-08-01,8,0,4.0,0,0,2.3412
C110,1.0,9.0,2022-09-01,9,0,4.0,0,0,2.3017
C110,1.0,9.0,2022-10-01,10,0,4.0,0,0,2.3004
C110,1.0,9.0,2022-11-01,11,0,4.0,0,0,2.3194
C110,1.0,9.0,2022-12-01,12,0,4.0,0,0,2.311
C110,1.0,9.0,2023-01-01,13,0,4.0,0,0,2.3379
C110,1.0,9.0,2023-02-01,14,0,4.0,0,0,2.3387
C110,1.0,9.0,2023-03-01,15,0,4.0,0,0,2.341
C110,1.0,9.0,2023-04-01,16,0,4.0,0,0,2.3694
C110,1.0,9.0,2023-05-01,17,0,4.0,0,0,2.3157
C110,1.0,9.0,2023-06-01,18,0,4.0,0,0,2.2893
C110,1.0,9.0,2023-07-01,19,0,4.0,0,0,2.3777
C110,1.0,9.0,2023-08-01,20,0,4.0,0,0,2.3123
C110,1.0,9.0,2023-09-01,21,0,4.0,0,0,2.3881
C110,1.0,9.0,2023-10-01,22,0,4.0,0,0,2.365
C110,1.0,9.0,2023-11-01,23,0,4.0,0,0,2.3612
C110,1.0,9.0,2023-12-01,24,0,4.0,0,0,2.3955
C110,1.0,9.0,2024-01-01,25,0,4.0,0,1,2.337
C110,1.0,9.0,2024-02-01,26,0,4.0,0,1,2.3661
C110,1.0,9.0,2024-03-01,27,0,4.0,0,1,2.4113
C110,1.0,9.0,2024-04-01,28,0,4.0,0,1,2.3825
C110,1.0,9.0,2024-05-01,29,0,4.0,0,1,2.3988
C110,1.0,9.0,2024-06-01,30,0,4.0,0,1,2.3357
C110,1.0,9.0,2024-07-01,31,0,4.0,0,1,2.4053
C110,1.0,9.0,2024-08-01,32,0,4.0,0,1,2.3727
C110,1.0,9.0,2024-09-01,33,0,4.0,0,1,2.4272
C110,1.0,9.0,2024-10-01,34,0,4.0,0,1,2.4179
C110,1.0,9.0,2024-11-01,35,0,4.0,0,1,2.3241
C110,1.0,9.0,2024-12-01,36,0,4.0,0,1,2.4352
C111,2.0,9.0,2022-01-01,1,0,3.0,0,0,2.3203
C111,2.0,9.0,2022-02-01,2,0,3.0,0,0,2.308
C111,2.0,9.0,2022-03-01,3,0,3.0,0,0,2.3574
C111,2.0,9.0,2022-04-01,4,0,3.0,0,0,2.2701
C111,2.0,9.0,2022-05-01,5,0,3.0,0,0,2.3044
C111,2.0,9.0,2022-06-01,6,0,3.0,0,0,2.2895
C111,2.0,9.0,2022-07-01,7,0,3.0,0,0,2.3331
C111,2.0,9.0,2022-08-01,8,0,3.0,0,0,2.3652
C111,2.0,9.0,2022-09-01,9,0,3.0,0,0,2.3412
C111,2.0,9.0,2022-10-01,10,0,3.0,0,0,2.295
C111,2.0,9.0,2022-11-01,11,0,3.0,0,0,2.37
C111,2.0,9.0,2022-12-01,12,0,3.0,0,0,2.3456
C111,2.0,9.0,2023-01-01,13,0,3.0,0,0,2.3609
C111,2.0,9.0,2023-02-01,14,0,3.0,0,0,2.3593
C111,2.0,9.0,2023-03-01,15,0,3.0,0,0,2.3117
C111,2.0,9.0,2023-04-01,16,0,3.0,0,0,2.3496
C111,2.0,9.0,2023-05-01,17,0,3.0,0,0,2.346
C111,2.0,9.0,2023-06-01,18,0,3.0,0,0,2.3082
C111,2.0,9.0,2023-07-01,19,0,3.0,0,0,2.3506
C111,2.0,9.0,2023-08-01,20,0,3.0,0,0,2.3506
C111,2.0,9.0,2023-09-01,21,0,3.0,0,0,2.3899
C111,2.0,9.0,2023-10-01,22,0,3.0,0,0,2.3649
C111,2.0,9.0,2023-11-01,23,0,3.0,0,0,2.3837
C111,2.0,9.0,2023-12-01,24,0,3.0,0,0,2.3565
C111,2.0,9.0,2024-01-01,25,0,3.0,0,1,2.3905
C111,2.0,9.0,2024-02-01,26,0,3.0,0,1,2.3577
C111,2.0,9.0,2024-03-01,27,0,3.0,0,1,2.3764
C111,2.0,9.0,2024-04-01,28,0,3.0,0,1,2.3764
C111,2.0,9.0,2024-05-01,29,0,3.0,0,1,2.4194
C111,2.0,9.0,2024-06-01,30,0,3.0,0,1,2.3601
C111,2.0,9.0,2024-07-01,31,0,3.0,0,1,2.3534
C111,2.0,9.0,2024-08-01,32,0,3.0,0,1,2.418
C111,2.0,9.0,2024-09-01,33,0,3.0,0,1,2.3693
C111,2.0,9.0,2024-10-01,34,0,3.0,0,1,2.4439
C111,2.0,9.0,2024-11-01,35,0,3.0,0,1,2.3814
C111,2.0,9.0,2024-12-01,36,0,3.0,0,1,2.4207
C112,3.0,9.0,2022-01-01,1,0,2.0,1,0,2.8749
C112,3.0,9.0,2022-02-01,2,0,2.0,1,0,2.8503
C112,3.0,9.0,2022-03-01,3,0,2.0,1,0,2.8694
C112,3.0,9.0,2022-04-01,4,0,2.0,1,0,2.8648
C112,3.0,9.0,2022-05-01,5,0,2.0,1,0,2.813
C112,3.0,9.0,2022-06-01,6,0,2.0,1,0,2.8696
C112,3.0,9.0,2022-07-01,7,0,2.0,1,0,2.8363
C112,3.0,9.0,2022-08-01,8,0,2.0,1,0,2.8395
C112,3.0,9.0,2022-09-01,9,0,2.0,1,0,2.9426
C112,3.0,9.0,2022-10-01,10,0,2.0,1,0,2.8296
C112,3.0,9.0,2022-11-01,11,0,2.0,1,0,2.8977
C112,3.0,9.0,2022-12-01,12,0,2.0,1,0,2.9316
C112,3.0,9.0,2023-01-01,13,0,2.0,1,0,2.8897
C112,3.0,9.0,2023-02-01,14,0,2.0,1,0,2.9003
C112,3.0,9.0,2023-03-01,15,0,2.0,1,0,2.9047
C112,3.0,9.0,2023-04-01,16,0,2.0,1,0,2.8931
C112,3.0,9.0,2023-05-01,17,0,2.0,1,0,2.8668
C112,3.0,9.0,2023-06-01,18,0,2.0,1,0,2.8866
C112,3.0,9.0,2023-07-01,19,0,2.0,1,0,2.8932
C112,3.0,9.0,2023-08-01,20,0,2.0,1,0,2.9217
C112,3.0,9.0,2023-09-01,21,0,2.0,1,0,2.9409
C112,3.0,9.0,2023-10-01,22,0,2.0,1,0,2.8428
C112,3.0,9.0,2023-11-01,23,0,2.0,1,0,2.9161
C112,3.0,9.0,2023-12-01,24,0,2.0,1,0,2.8865
C112,3.0,9.0,2024-01-01,25,0,2.0,1,1,2.9128
C112,3.0,9.0,2024-02-01,26,0,2.0,1,1,2.9495
C112,3.0,9.0,2024-03-01,27,0,2.0,1,1,2.9174
C112,3.0,9.0,2024-04-01,28,0,2.0,1,1,2.9001
C112,3.0,9.0,2024-05-01,29,0,2.0,1,1,2.9334
C112,3.0,9.0,2024-06-01,30,0,2.0,1,1,2.965
C112,3.0,9.0,2024-07-01,31,0,2.0,1,1,2.9598
C112,3.0,9.0,2024-08-01,32,0,2.0,1,1,2.9081
C112,3.0,9.0,2024-09-01,33,0,2.0,1,1,2.9395
C112,3.0,9.0,2024-10-01,34,0,2.0,1,1,2.9507
C112,3.0,9.0,2024-11-01,35,0,2.0,1,1,3.0272
C112,3.0,9.0,2024-12-01,36,0,2.0,1,1,2.9311
C113,4.0,9.0,2022-01-01,1,0,1.0,1,0,2.4852
C113,4.0,9.0,2022-02-01,2,0,1.0,1,0,2.4931
C113,4.0,9.0,2022-03-01,3,0,1.0,1,0,2.4735
C113,4.0,9.0,2022-04-01,4,0,1.0,1,0,2.5089
C113,4.0,9.0,2022-05-01,5,0,1.0,1,0,2.493
C113,4.0,9.0,2022-06-01,6,0,1.0,1,0,2.5212
C113,4.0,9.0,2022-07-01,7,0,1.0,1,0,2.4907
C113,4.0,9.0,2022-08-01,8,0,1.0,1,0,2.4992
C113,4.0,9.0,2022-09-01,9,0,1.0,1,0,2.5761
C113,4.0,9.0,2022-10-01,10,0,1.0,1,0,2.5326
C113,4.0,9.0,2022-11-01,11,0,1.0,1,0,2.5369
C113,4.0,9.0,2022-12-01,12,0,1.0,1,0,2.5045
C113,4.0,9.0,2023-01-01,13,0,1.0,1,0,2.5003
C113,4.0,9.0,2023-02-01,14,0,1.0,1,0,2.501
C113,4.0,9.0,2023-03-01,15,0,1.0,1,0,2.5426
C113,4.0,9.0,2023-04-01,16,0,1.0,1,0,2.5041
C113,4.0,9.0,2023-05-01,17,0,1.0,1,0,2.4563
C113,4.0,9.0,2023-06-01,18,0,1.0,1,0,2.5414
C113,4.0,9.0,2023-07-01,19,0,1.0,1,0,2.5207
C113,4.0,9.0,2023-08-01,20,0,1.0,1,0,2.5503
C113,4.0,9.0,2023-09-01,21,0,1.0,1,0,2.5658
C113,4.0,9.0,2023-10-01,22,0,1.0,1,0,2.5441
C113,4.0,9.0,2023-11-01,23,0,1.0,1,0,2.6002
C113,4.0,9.0,2023-12-01,24,0,1.0,1,0,2.5833
C113,4.0,9.0,2024-01-01,25,0,1.0,1,1,2.5645
C113,4.0,9.0,2024-02-01,26,0,1.0,1,1,2.5876
C113,4.0,9.0,2024-03-01,27,0,1.0,1,1,2.5827
C113,4.0,9.0,2024-04-01,28,0,1.0,1,1,2.597
C113,4.0,9.0,2024-05-01,29,0,1.0,1,1,2.5537
C113,4.0,9.0,2024-06-01,30,0,1.0,1,1,2.6543
C113,4.0,9.0,2024-07-01,31,0,1.0,1,1,2.6556
C113,4.0,9.0,2024-08-01,32,0,1.0,1,1,2.5812
C113,4.0,9.0,2024-09-01,33,0,1.0,1,1,2.5843
C113,4.0,9.0,2024-10-01,34,0,1.0,1,1,2.5791
C113,4.0,9.0,2024-11-01,35,0,1.0,1,1,2.6443
C113,4.0,9.0,2024-12-01,36,0,1.0,1,1,2.6383
C114,5.0,9.0,2022-01-01,1,1,0.0,0,0,2.6918
C114,5.0,9.0,2022-02-01,2,1,0.0,0,0,2.6849
C114,5.0,9.0,2022-03-01,3,1,0.0,0,0,2.7179
C114,5.0,9.0,2022-04-01,4,1,0.0,0,0,2.7024
C114,5.0,9.0,2022-05-01,5,1,0.0,0,0,2.6541
C114,5.0,9.0,2022-06-01,6,1,0.0,0,0,2.6801
C114,5.0,9.0,2022-07-01,7,1,0.0,0,0,2.7138
C114,5.0,9.0,2022-08-01,8,1,0.0,0,0,2.7281
C114,5.0,9.0,2022-09-01,9,1,0.0,0,0,2.7163
C114,5.0,9.0,2022-10-01,10,1,0.0,0,0,2.7164
C114,5.0,9.0,2022-11-01,11,1,0.0,0,0,2.6644
C114,5.0,9.0,2022-12-01,12,1,0.0,0,0,2.7204
C114,5.0,9.0,2023-01-01,13,1,0.0,0,0,2.7317
C114,5.0,9.0,2023-02-01,14,1,0.0,0,0,2.7033
C114,5.0,9.0,2023-03-01,15,1,0.0,0,0,2.7077
C114,5.0,9.0,2023-04-01,16,1,0.0,0,0,2.7168
C114,5.0,9.0,2023-05-01,17,1,0.0,0,0,2.7276
C114,5.0,9.0,2023-06-01,18,1,0.0,0,0,2.7162
C114,5.0,9.0,2023-07-01,19,1,0.0,0,0,2.7498
C114,5.0,9.0,2023-08-01,20,1,0.0,0,0,2.739
C114,5.0,9.0,2023-09-01,21,1,0.0,0,0,2.7519
C114,5.0,9.0,2023-10-01,22,1,0.0,0,0,2.789
C114,5.0,9.0,2023-11-01,23,1,0.0,0,0,2.6968
C114,5.0,9.0,2023-12-01,24,1,0.0,0,0,2.7294
C114,5.0,9.0,2024-01-01,25,1,0.0,0,1,2.8084
C114,5.0,9.0,2024-02-01,26,1,0.0,0,1,2.8033
C114,5.0,9.0,2024-03-01,27,1,0.0,0,1,2.824
C114,5.0,9.0,2024-04-01,28,1,0.0,0,1,2.7973
C114,5.0,9.0,2024-05-01,29,1,0.0,0,1,2.8477
C114,5.0,9.0,2024-06-01,30,1,0.0,0,1,2.873
C114,5.0,9.0,2024-07-01,31,1,0.0,0,1,2.8255
C114,5.0,9.0,2024-08-01,32,1,0.0,0,1,2.8071
C114,5.0,9.0,2024-09-01,33,1,0.0,0,1,2.8076
C114,5.0,9.0,2024-10-01,34,1,0.0,0,1,2.8767
C114,5.0,9.0,2024-11-01,35,1,0.0,0,1,2.8365
C114,5.0,9.0,2024-12-01,36,1,0.0,0,1,2.8613
C115,6.0,9.0,2022-01-01,1,0,1.0,1,0,2.2363
C115,6.0,9.0,2022-02-01,2,0,1.0,1,0,2.2296
C115,6.0,9.0,2022-03-01,3,0,1.0,1,0,2.2011
C115,6.0,9.0,2022-04-01,4,0,1.0,1,0,2.246
C115,6.0,9.0,2022-05-01,5,0,1.0,1,0,2.2355
C115,6.0,9.0,2022-06-01,6,0,1.0,1,0,2.2273
C115,6.0,9.0,2022-07-01,7,0,1.0,1,0,2.2713
C115,6.0,9.0,2022-08-01,8,0,1.0,1,0,2.2596
C115,6.0,9.0,2022-09-01,9,0,1.0,1,0,2.2694
C115,6.0,9.0,2022-10-01,10,0,1.0,1,0,2.227
C115,6.0,9.0,2022-11-01,11,0,1.0,1,0,2.2412
C115,6.0,9.0,2022-12-01,12,0,1.0,1,0,2.2852
C115,6.0,9.0,2023-01-01,13,0,1.0,1,0,2.2781
C115,6.0,9.0,2023-02-01,14,0,1.0,1,0,2.259
C115,6.0,9.0,2023-03-01,15,0,1.0,1,0,2.2898
C115,6.0,9.0,2023-04-01,16,0,1.0,1,0,2.2644
C115,6.0,9.0,2023-05-01,17,0,1.0,1,0,2.3105
C115,6.0,9.0,2023-06-01,18,0,1.0,1,0,2.2815
C115,6.0,9.0,2023-07-01,19,0,1.0,1,0,2.339
C115,6.0,9.0,2023-08-01,20,0,1.0,1,0,2.3042
C115,6.0,9.0,2023-09-01,21,0,1.0,1,0,2.2753
C115,6.0,9.0,2023-10-01,22,0,1.0,1,0,2.2948
C115,6.0,9.0,2023-11-01,23,0,1.0,1,0,2.2765
C115,6.0,9.0,2023-12-01,24,0,1.0,1,0,2.2867
C115,6.0,9.0,2024-01-01,25,0,1.0,1,1,2.3052
C115,6.0,9.0,2024-02-01,26,0,1.0,1,1,2.3639
C115,6.0,9.0,2024-03-01,27,0,1.0,1,1,2.3442
C115,6.0,9.0,2024-04-01,28,0,1.0,1,1,2.3006
C115,6.0,9.0,2024-05-01,29,0,1.0,1,1,2.3172
C115,6.0,9.0,2024-06-01,30,0,1.0,1,1,2.3287
C115,6.0,9.0,2024-07-01,31,0,1.0,1,1,2.3611
C115,6.0,9.0,2024-08-01,32,0,1.0,1,1,2.3493
C115,6.0,9.0,2024-09-01,33,0,1.0,1,1,2.403
C115,6.0,9.0,2024-10-01,34,0,1.0,1,1,2.3281
C115,6.0,9.0,2024-11-01,35,0,1.0,1,1,2.3469
C115,6.0,9.0,2024-12-01,36,0,1.0,1,1,2.3758
C116,7.0,9.0,2022-01-01,1,0,2.0,1,0,2.3241
C116,7.0,9.0,2022-02-01,2,0,2.0,1,0,2.3671
C116,7.0,9.0,2022-03-01,3,0,2.0,1,0,2.2792
C116,7.0,9.0,2022-04-01,4,0,2.0,1,0,2.3021
C116,7.0,9.0,2022-05-01,5,0,2.0,1,0,2.331
C116,7.0,9.0,2022-06-01,6,0,2.0,1,0,2.3099
C116,7.0,9.0,2022-07-01,7,0,2.0,1,0,2.3744
C116,7.0,9.0,2022-08-01,8,0,2.0,1,0,2.3292
C116,7.0,9.0,2022-09-01,9,0,2.0,1,0,2.3101
C116,7.0,9.0,2022-10-01,10,0,2.0,1,0,2.3903
C116,7.0,9.0,2022-11-01,11,0,2.0,1,0,2.3728
C116,7.0,9.0,2022-12-01,12,0,2.0,1,0,2.3801
C116,7.0,9.0,2023-01-01,13,0,2.0,1,0,2.3299
C116,7.0,9.0,2023-02-01,14,0,2.0,1,0,2.3591
C116,7.0,9.0,2023-03-01,15,0,2.0,1,0,2.3561
C116,7.0,9.0,2023-04-01,16,0,2.0,1,0,2.4221
C116,7.0,9.0,2023-05-01,17,0,2.0,1,0,2.3384
C116,7.0,9.0,2023-06-01,18,0,2.0,1,0,2.3808
C116,7.0,9.0,2023-07-01,19,0,2.0,1,0,2.3619
C116,7.0,9.0,2023-08-01,20,0,2.0,1,0,2.3808
C116,7.0,9.0,2023-09-01,21,0,2.0,1,0,2.3751
C116,7.0,9.0,2023-10-01,22,0,2.0,1,0,2.4629
C116,7.0,9.0,2023-11-01,23,0,2.0,1,0,2.4059
C116,7.0,9.0,2023-12-01,24,0,2.0,1,0,2.4233
C116,7.0,9.0,2024-01-01,25,0,2.0,1,1,2.449
C116,7.0,9.0,2024-02-01,26,0,2.0,1,1,2.4418
C116,7.0,9.0,2024-03-01,27,0,2.0,1,1,2.3961
C116,7.0,9.0,2024-04-01,28,0,2.0,1,1,2.3951
C116,7.0,9.0,2024-05-01,29,0,2.0,1,1,2.4037
C116,7.0,9.0,2024-06-01,30,0,2.0,1,1,2.4355
C116,7.0,9.0,2024-07-01,31,0,2.0,1,1,2.4126
C116,7.0,9.0,2024-08-01,32,0,2.0,1,1,2.4137
C116,7.0,9.0,2024-09-01,33,0,2.0,1,1,2.4444
C116,7.0,9.0,2024-10-01,34,0,2.0,1,1,2.433
C116,7.0,9.0,2024-11-01,35,0,2.0,1,1,2.4433
C116,7.0,9.0,2024-12-01,36,0,2.0,1,1,2.441
C117,8.0,9.0,2022-01-01,1,0,3.0,0,0,2.4219
C117,8.0,9.0,2022-02-01,2,0,3.0,0,0,2.4391
C117,8.0,9.0,2022-03-01,3,0,3.0,0,0,2.4127
C117,8.0,9.0,2022-04-01,4,0,3.0,0,0,2.4808
C117,8.0,9.0,2022-05-01,5,0,3.0,0,0,2.4376
C117,8.0,9.0,2022-06-01,6,0,3.0,0,0,2.4099
C117,8.0,9.0,2022-07-01,7,0,3.0,0,0,2.4319
C117,8.0,9.0,2022-08-01,8,0,3.0,0,0,2.3955
C117,8.0,9.0,2022-09-01,9,0,3.0,0,0,2.435
C117,8.0,9.0,2022-10-01,10,0,3.0,0,0,2.4223
C117,8.0,9.0,2022-11-01,11,0,3.0,0,0,2.4944
C117,8.0,9.0,2022-12-01,12,0,3.0,0,0,2.4579
C117,8.0,9.0,2023-01-01,13,0,3.0,0,0,2.4739
C117,8.0,9.0,2023-02-01,14,0,3.0,0,0,2.4078
C117,8.0,9.0,2023-03-01,15,0,3.0,0,0,2.468
C117,8.0,9.0,2023-04-01,16,0,3.0,0,0,2.446
C117,8.0,9.0,2023-05-01,17,0,3.0,0,0,2.4586
C117,8.0,9.0,2023-06-01,18,0,3.0,0,0,2.4596
C117,8.0,9.0,2023-07-01,19,0,3.0,0,0,2.5129
C117,8.0,9.0,2023-08-01,20,0,3.0,0,0,2.4845
C117,8.0,9.0,2023-09-01,21,0,3.0,0,0,2.4826
C117,8.0,9.0,2023-10-01,22,0,3.0,0,0,2.5328
C117,8.0,9.0,2023-11-01,23,0,3.0,0,0,2.4686
C117,8.0,9.0,2023-12-01,24,0,3.0,0,0,2.5418
C117,8.0,9.0,2024-01-01,25,0,3.0,0,1,2.4575
C117,8.0,9.0,2024-02-01,26,0,3.0,0,1,2.4927
C117,8.0,9.0,2024-03-01,27,0,3.0,0,1,2.4653
C117,8.0,9.0,2024-04-01,28,0,3.0,0,1,2.5223
C117,8.0,9.0,2024-05-01,29,0,3.0,0,1,2.4495
C117,8.0,9.0,2024-06-01,30,0,3.0,0,1,2.4691
C117,8.0,9.0,2024-07-01,31,0,3.0,0,1,2.4555
C117,8.0,9.0,2024-08-01,32,0,3.0,0,1,2.5696
C117,8.0,9.0,2024-09-01,33,0,3.0,0,1,2.4902
C117,8.0,9.0,2024-10-01,34,0,3.0,0,1,2.5065
C117,8.0,9.0,2024-11-01,35,0,3.0,0,1,2.5464
C117,8.0,9.0,2024-12-01,36,0,3.0,0,1,2.5571
C118,9.0,9.0,2022-01-01,1,0,4.0,0,0,2.3873
C118,9.0,9.0,2022-02-01,2,0,4.0,0,0,2.4273
C118,9.0,9.0,2022-03-01,3,0,4.0,0,0,2.4103
C118,9.0,9.0,2022-04-01,4,0,4.0,0,0,2.4163
C118,9.0,9.0,2022-05-01,5,0,4.0,0,0,2.3331
C118,9.0,9.0,2022-06-01,6,0,4.0,0,0,2.3782
C118,9.0,9.0,2022-07-01,7,0,4.0,0,0,2.4041
C118,9.0,9.0,2022-08-01,8,0,4.0,0,0,2.3739
C118,9.0,9.0,2022-09-01,9,0,4.0,0,0,2.4354
C118,9.0,9.0,2022-10-01,10,0,4.0,0,0,2.4668
C118,9.0,9.0,2022-11-01,11,0,4.0,0,0,2.4182
C118,9.0,9.0,2022-12-01,12,0,4.0,0,0,2.4765
C118,9.0,9.0,2023-01-01,13,0,4.0,0,0,2.5289
C118,9.0,9.0,2023-02-01,14,0,4.0,0,0,2.4059
C118,9.0,9.0,2023-03-01,15,0,4.0,0,0,2.4615
C118,9.0,9.0,2023-04-01,16,0,4.0,0,0,2.515
C118,9.0,9.0,2023-05-01,17,0,4.0,0,0,2.4497
C118,9.0,9.0,2023-06-01,18,0,4.0,0,0,2.4437
C118,9.0,9.0,2023-07-01,19,0,4.0,0,0,2.3535
C118,9.0,9.0,2023-08-01,20,0,4.0,0,0,2.4305
C118,9.0,9.0,2023-09-01,21,0,4.0,0,0,2.4802
C118,9.0,9.0,2023-10-01,22,0,4.0,0,0,2.4914
C118,9.0,9.0,2023-11-01,23,0,4.0,0,0,2.4393
C118,9.0,9.0,2023-12-01,24,0,4.0,0,0,2.5114
C118,9.0,9.0,2024-01-01,25,0,4.0,0,1,2.451
C118,9.0,9.0,2024-02-01,26,0,4.0,0,1,2.3872
C118,9.0,9.0,2024-03-01,27,0,4.0,0,1,2.4649
C118,9.0,9.0,2024-04-01,28,0,4.0,0,1,2.4357
C118,9.0,9.0,2024-05-01,29,0,4.0,0,1,2.5561
C118,9.0,9.0,2024-06-01,30,0,4.0,0,1,2.4966
C118,9.0,9.0,2024-07-01,31,0,4.0,0,1,2.4478
C118,9.0,9.0,2024-08-01,32,0,4.0,0,1,2.5075
C118,9.0,9.0,2024-09-01,33,0,4.0,0,1,2.5011
C118,9.0,9.0,2024-10-01,34,0,4.0,0,1,2.4743
C118,9.0,9.0,2024-11-01,35,0,4.0,0,1,2.4289
C118,9.0,9.0,2024-12-01,36,0,4.0,0,1,2.5273
C119,10.0,9.0,2022-01-01,1,0,5.0,0,0,2.5761
C119,10.0,9.0,2022-02-01,2,0,5.0,0,0,2.5823
C119,10.0,9.0,2022-03-01,3,0,5.0,0,0,2.5928
C119,10.0,9.0,2022-04-01,4,0,5.0,0,0,2.6606
C119,10.0,9.0,2022-05-01,5,0,5.0,0,0,2.6255
C119,10.0,9.0,2022-06-01,6,0,5.0,0,0,2.6037
C119,10.0,9.0,2022-07-01,7,0,5.0,0,0,2.617
C119,10.0,9.0,2022-08-01,8,0,5.0,0,0,2.6438
C119,10.0,9.0,2022-09-01,9,0,5.0,0,0,2.6228
C119,10.0,9.0,2022-10-01,10,0,5.0,0,0,2.6387
C119,10.0,9.0,2022-11-01,11,0,5.0,0,0,2.6187
C119,10.0,9.0,2022-12-01,12,0,5.0,0,0,2.6186
C119,10.0,9.0,2023-01-01,13,0,5.0,0,0,2.5816
C119,10.0,9.0,2023-02-01,14,0,5.0,0,0,2.6092
C119,10.0,9.0,2023-03-01,15,0,5.0,0,0,2.6554
C119,10.0,9.0,2023-04-01,16,0,5.0,0,0,2.6724
C119,10.0,9.0,2023-05-01,17,0,5.0,0,0,2.6759
C119,10.0,9.0,2023-06-01,18,0,5.0,0,0,2.6324
C119,10.0,9.0,2023-07-01,19,0,5.0,0,0,2.689
C119,10.0,9.0,2023-08-01,20,0,5.0,0,0,2.6791
C119,10.0,9.0,2023-09-01,21,0,5.0,0,0,2.6648
C119,10.0,9.0,2023-10-01,22,0,5.0,0,0,2.6535
C119,10.0,9.0,2023-11-01,23,0,5.0,0,0,2.6801
C119,10.0,9.0,2023-12-01,24,0,5.0,0,0,2.6882
C119,10.0,9.0,2024-01-01,25,0,5.0,0,1,2.644
C119,10.0,9.0,2024-02-01,26,0,5.0,0,1,2.6584
C119,10.0,9.0,2024-03-01,27,0,5.0,0,1,2.6635
C119,10.0,9.0,2024-04-01,28,0,5.0,0,1,2.6497
C119,10.0,9.0,2024-05-01,29,0,5.0,0,1,2.6466
C119,10.0,9.0,2024-06-01,30,0,5.0,0,1,2.7177
C119,10.0,9.0,2024-07-01,31,0,5.0,0,1,2.6807
C119,10.0,9.0,2024-08-01,32,0,5.0,0,1,2.6532
C119,10.0,9.0,2024-09-01,33,0,5.0,0,1,2.7136
C119,10.0,9.0,2024-10-01,34,0,5.0,0,1,2.732
C119,10.0,9.0,2024-11-01,35,0,5.0,0,1,2.7028
C119,10.0,9.0,2024-12-01,36,0,5.0,0,1,2.716
C120,11.0,9.0,2022-01-01,1,0,5.831,0,0,2.0761
C120,11.0,9.0,2022-02-01,2,0,5.831,0,0,2.121
C120,11.0,9.0,2022-03-01,3,0,5.831,0,0,2.1428
C120,11.0,9.0,2022-04-01,4,0,5.831,0,0,2.1255
C120,11.0,9.0,2022-05-01,5,0,5.831,0,0,2.1529
C120,11.0,9.0,2022-06-01,6,0,5.831,0,0,2.0912
C120,11.0,9.0,2022-07-01,7,0,5.831,0,0,2.0969
C120,11.0,9.0,2022-08-01,8,0,5.831,0,0,2.0889
C120,11.0,9.0,2022-09-01,9,0,5.831,0,0,2.1017
